code,neuromusc,cvd,respiratory,renal,gi,hemato_immu,metabolic,congeni_genetic,malignancy,neonatal,tech_dep,transplant,ccc_flag
00H03YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00H63MZ,1,0,0,0,0,0,0,0,0,0,1,0,1
00H642Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00HE33Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00HU4YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00HV41Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00HV4YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00K03ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00K93ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00KC4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00N64ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00N83ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00N84ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NF4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NH4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NK3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NP0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NX0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NY0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00P002Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00P032Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00P6X3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00PE32Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00PE40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00PE4MZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00PU02Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00PU0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00PU33Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00PU3MZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00PU4MZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00PUXMZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00PV00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00PV0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00PV42Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00PVX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00Q23ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00Q70ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00Q73ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00Q83ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00Q93ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QA3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QA4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QF4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QK3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QP4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QQ0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QR4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QX3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RF4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RG47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00RG4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RJ0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RJ0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RK4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RN47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00RP07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00RP4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RS0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SF0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SK0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SM3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SQ4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SR0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SR3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SR4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SY3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00T74ZZ,1,0,0,0,0,0,0,0,0,0,0,0,1
00U14JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00U20JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00U24JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00U24KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00U64JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UF4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UG07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00UG47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00UH0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UJ3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UK0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UK4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UL0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UN07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00UP0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UP4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UQ0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UQ3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UQ4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00W000Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00W003Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00W00YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00W03YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00W04JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00W0X2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WEXMZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00WU03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WV02Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WV37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WV3MZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00WVX7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00XF4ZK,0,0,0,0,0,0,0,0,0,0,0,0,0
00XG0ZF,0,0,0,0,0,0,0,0,0,0,0,0,0
00XG0ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
00XG4ZS,0,0,0,0,0,0,0,0,0,0,0,0,0
00XH0ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
00XH0ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
00XH4ZR,0,0,0,0,0,0,0,0,0,0,0,0,0
00XH4ZS,0,0,0,0,0,0,0,0,0,0,0,0,0
00XJ0ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
00XJ0ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
00XJ4ZG,0,0,0,0,0,0,0,0,0,0,0,0,0
00XJ4ZH,0,0,0,0,0,0,0,0,0,0,0,0,0
00XJ4ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
00XJ4ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
00XK0ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
00XK0ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
00XL0ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
00XL0ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
00XL4ZF,0,0,0,0,0,0,0,0,0,0,0,0,0
00XL4ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
00XM0ZG,0,0,0,0,0,0,0,0,0,0,0,0,0
00XM0ZH,0,0,0,0,0,0,0,0,0,0,0,0,0
00XM4ZF,0,0,0,0,0,0,0,0,0,0,0,0,0
00XM4ZR,0,0,0,0,0,0,0,0,0,0,0,0,0
00XM4ZS,0,0,0,0,0,0,0,0,0,0,0,0,0
00XN0ZL,0,0,0,0,0,0,0,0,0,0,0,0,0
00XN4ZK,0,0,0,0,0,0,0,0,0,0,0,0,0
00XN4ZL,0,0,0,0,0,0,0,0,0,0,0,0,0
00XP0ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
00XP0ZQ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XP4ZF,0,0,0,0,0,0,0,0,0,0,0,0,0
00XP4ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
00XQ0ZG,0,0,0,0,0,0,0,0,0,0,0,0,0
00XQ0ZH,0,0,0,0,0,0,0,0,0,0,0,0,0
00XQ4ZR,0,0,0,0,0,0,0,0,0,0,0,0,0
00XQ4ZS,0,0,0,0,0,0,0,0,0,0,0,0,0
00XR0ZQ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XR4ZJ,0,0,0,0,0,0,0,0,0,0,0,0,0
01500ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0016078,1,0,0,0,0,0,0,0,0,0,0,0,1
00160J2,1,0,0,0,0,0,0,0,0,0,1,0,1
00160K7,1,0,0,0,0,0,0,0,0,0,1,0,1
0016374,1,0,0,0,0,0,0,0,0,0,0,0,1
001637A,0,0,0,0,0,0,0,0,0,0,0,0,0
00163J4,1,0,0,0,0,0,0,0,0,0,1,0,1
00163K3,1,0,0,0,0,0,0,0,0,0,1,0,1
00163K6,1,0,0,0,0,0,0,0,0,0,1,0,1
0016470,0,0,0,0,0,0,0,0,0,0,0,0,0
001647B,0,0,0,0,0,0,0,0,0,0,0,0,0
00164J1,0,0,0,0,0,0,0,0,0,0,0,0,0
001U0J4,1,0,0,0,0,0,0,0,0,0,1,0,1
001U376,1,0,0,0,0,0,0,0,0,0,0,0,1
001U3J6,1,0,0,0,0,0,0,0,0,0,1,0,1
001U3K9,1,0,0,0,0,0,0,0,0,0,1,0,1
001U476,0,0,0,0,0,0,0,0,0,0,0,0,0
001U4K6,0,0,0,0,0,0,0,0,0,0,0,0,0
002EX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00523ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00524ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00574ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00584ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00593ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
005B3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
005C0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
005L4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
005M3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
005P4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
005W3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
005X0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
005Y3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
008J3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
008L0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
008P3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00923ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
009240Z,0,0,0,0,0,0,0,0,0,0,0,0,0
009400Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00944ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
009500Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00963ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00973ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
009830Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00990ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
009B0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
009B30Z,0,0,0,0,0,0,0,0,0,0,0,0,0
009D0ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
009D3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
009F0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
009F40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
009G0ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
009H00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
009J30Z,0,0,0,0,0,0,0,0,0,0,0,0,0
009J40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
009K0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
009N4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
009P3ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
009T00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
009U00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
009U0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
009W00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
009X0ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
009X4ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
009Y3ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00B00ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00B14ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00B60ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00B74ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00BA3ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00BC4ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00BF3ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00BG0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00BG4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00BH3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00BK0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00BK4ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00BM3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00BQ3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00BQ4ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00BS0ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00BS4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00BT0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00BW3ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
00C40ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00C43ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00C74ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00CF3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00CH4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00CL4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00CR0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00CS4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00CU0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00CX0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00CY0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00D14ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00D73ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00DH4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00DL4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00DN0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00DT0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00DT4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00F33ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00F44ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00F64ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00H602Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00H60YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00HE0MZ,1,0,0,0,0,0,0,0,0,0,1,0,1
00HE4MZ,1,0,0,0,0,0,0,0,0,0,1,0,1
00HU02Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00HU03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00HU4MZ,1,0,0,0,0,0,0,0,0,0,1,0,1
00HV02Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00HV43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00HV4MZ,1,0,0,0,0,0,0,0,0,0,1,0,1
00K74ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00K90ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00KB3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00KD0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00N80ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00N94ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NA3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NB0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NC3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NJ0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NL0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NN3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NP4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NQ0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NR3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NX3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00NY3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00P00KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00P04KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00P0XMZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00P63YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00P640Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00P643Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00PE3YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00PV0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00PV0YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00PV4MZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00Q00ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00Q20ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00Q64ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00Q74ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QC3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QD3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QL0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QP3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QS3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QT0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00QW4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00R10KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00R60JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RF4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RH0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RP0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RR0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RR47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00RS4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00RT47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00SJ0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SK3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SN3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00SS0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00U147Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00U247Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00U637Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00U64KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UG37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00UG3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UH07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00UJ07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00UJ37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00UJ3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UM07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00UM3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UM4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UN0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UP3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00US0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00US3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00US4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00UT37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00W03MZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00W040Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00W0X7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00W630Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00W632Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00W633Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00W63JZ,1,0,0,0,0,0,0,0,0,0,1,0,1
00W63YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00W6XMZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00WE00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WE07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WE30Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WE32Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WE37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WE47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WU0JZ,1,0,0,0,0,0,0,0,0,0,1,0,1
00WU4YZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00WV0MZ,0,0,0,0,0,0,0,0,0,0,0,0,0
00WV40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00WV47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
00XF0ZF,0,0,0,0,0,0,0,0,0,0,0,0,0
00XF0ZG,0,0,0,0,0,0,0,0,0,0,0,0,0
00XF0ZH,0,0,0,0,0,0,0,0,0,0,0,0,0
00XF0ZL,0,0,0,0,0,0,0,0,0,0,0,0,0
00XF4ZG,0,0,0,0,0,0,0,0,0,0,0,0,0
00XF4ZH,0,0,0,0,0,0,0,0,0,0,0,0,0
00XF4ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
00XG0ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
00XG4ZJ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XG4ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
00XH0ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
00XH4ZJ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XJ0ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
00XK0ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
00XK4ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
00XK4ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
00XL0ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
00XM0ZK,0,0,0,0,0,0,0,0,0,0,0,0,0
00XM0ZQ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XN0ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
00XN4ZQ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XP0ZJ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XP0ZS,0,0,0,0,0,0,0,0,0,0,0,0,0
00XQ0ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
00XQ0ZQ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XQ4ZJ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XR0ZJ,0,0,0,0,0,0,0,0,0,0,0,0,0
00XR0ZS,0,0,0,0,0,0,0,0,0,0,0,0,0
00XS0ZF,0,0,0,0,0,0,0,0,0,0,0,0,0
00XS0ZH,0,0,0,0,0,0,0,0,0,0,0,0,0
00XS0ZL,0,0,0,0,0,0,0,0,0,0,0,0,0
00XS4ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
00XS4ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
01513ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
01524ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
01563ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
01593ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
01594ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
015A0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
015D3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
015G3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
015K0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
015L0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
015M3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
015N4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
015P3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
015Q0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
018G3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
018N0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
01900ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
019030Z,0,0,0,0,0,0,0,0,0,0,0,0,0
01904ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
01913ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
01924ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
01930ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
019430Z,0,0,0,0,0,0,0,0,0,0,0,0,0
01950ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
019530Z,0,0,0,0,0,0,0,0,0,0,0,0,0
019600Z,0,0,0,0,0,0,0,0,0,0,0,0,0
019630Z,0,0,0,0,0,0,0,0,0,0,0,0,0
01963ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
01964ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
019840Z,0,0,0,0,0,0,0,0,0,0,0,0,0
01990ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
019B4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
019C40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
019F4ZX,0,0,0,0,0,0,0,0,0,0,0,0,0
019L40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0016071,1,0,0,0,0,0,0,0,0,0,0,0,1
001607A,0,0,0,0,0,0,0,0,0,0,0,0,0
00160J3,0,0,0,0,0,0,0,0,0,0,0,0,0
00160J8,1,0,0,0,0,0,0,0,0,0,1,0,1
00160KA,0,0,0,0,0,0,0,0,0,0,0,0,0
